,FullTokens,FullSinhalaTokens,FullEnglishTokens,IsHateSpeech
250,"['hamadama', 'ithin', 'ahanna', 'wenne', 'kohen', 'hari', 'genapu', 'ekak', 'gana', 'thamaiape', 'rate', 'nispadanayak', 'kiyala', 'ahanna', 'wena', 'ekak', 'naha']",[],"['hamadama', 'ithin', 'ahanna', 'wenne', 'kohen', 'hari', 'genapu', 'ekak', 'gana', 'thamaiape', 'rate', 'nispadanayak', 'kiyala', 'ahanna', 'wena', 'ekak', 'naha']",NO
251,"['indiawen', 'genna', 'oneda', 'oowalankawe', 'ennawa', 'onnataran', 'weddo', 'oitawada', 'hodata', 'haganna', 'puluwankutti', 'pitin', 'ekapara', 'gasaganna', 'project', 'oowa']",[],"['indiawen', 'genna', 'oneda', 'oowalankawe', 'ennawa', 'onnataran', 'weddo', 'oitawada', 'hodata', 'haganna', 'puluwankutti', 'pitin', 'ekapara', 'gasaganna', 'project', 'oowa']",NO
252,"['owa', 'ta', 'army', 'eken', 'dala', 'arawage', 'pissu', 'natana', 'unge', 'kana', 'paluwa', 'nam', 'nikan', 'ma', 'hadeyi']",[],"['owa', 'ta', 'army', 'eken', 'dala', 'arawage', 'pissu', 'natana', 'unge', 'kana', 'paluwa', 'nam', 'nikan', 'ma', 'hadeyi']",YES
253,"['badulla', 'jaffna', 'kandy', 'yana', 'train', 'me', 'wage', 'api', 'dawasawala', 'hondai', 'dan', 'kohomada']",[],"['badulla', 'jaffna', 'kandy', 'yana', 'train', 'me', 'wage', 'api', 'dawasawala', 'hondai', 'dan', 'kohomada']",YES
254,"['රැකගනිල්ලා', 'ඇහැවගේ', 'වවුලෝ', 'හැමදාම', 'තොපිට', 'යන්න', 'වෙන්නේවනසන', 'එකෙක්', 'දැක්කොත්', 'හැමෝම', 'එකාවගේ', 'නැගීහිටපල්ලා', 'මට', 'අදාල', 'නෑනේ', 'කියලා', 'නොහිතාජනතාව', 'අපි', 'අපේ', 'වගකීමවත්', 'ඉෂ්ඨ', 'කරමු']","['රැකගනිල්ලා', 'ඇහැවගේ', 'වවුලෝ', 'හැමදාම', 'තොපිට', 'යන්න', 'වෙන්නේවනසන', 'එකෙක්', 'දැක්කොත්', 'හැමෝම', 'එකාවගේ', 'නැගීහිටපල්ලා', 'මට', 'අදාල', 'නෑනේ', 'කියලා', 'නොහිතාජනතාව', 'අපි', 'අපේ', 'වගකීමවත්', 'ඉෂ්ඨ', 'කරමු']",[],YES
255,"['දුම්රියේ', 'ගමන්වාර', 'අවසානයේදී', 'දුම්රියේ', 'මැදිරි', 'අපේ', 'ජනතාව', 'පාවිච්චි', 'කරලා', 'තියෙන', 'විදිය', 'රටට', 'පෙන්වන්න', 'ඕනේ', 'කියලා', 'යෝජනා', 'කරනවා']","['දුම්රියේ', 'ගමන්වාර', 'අවසානයේදී', 'දුම්රියේ', 'මැදිරි', 'අපේ', 'ජනතාව', 'පාවිච්චි', 'කරලා', 'තියෙන', 'විදිය', 'රටට', 'පෙන්වන්න', 'ඕනේ', 'කියලා', 'යෝජනා', 'කරනවා']",[],NO
256,"['unp', 'ආන්ඩුව', 'මොකුත්', 'කලේ', 'කියන', 'එවු', 'බලා', 'ගනිල්ල', 'unp', 'ආන්ඩුව', 'පලක්', 'නැති', 'දේවල', 'වෙනුවෙන', 'කවදාවත්', 'ලෝකෙ', 'රට', 'ණයකලේ', 'නෙළුම', 'පොකුනු', 'නෙළුම', 'පොකුනු', 'රට', 'ණයකරපු', 'සල්ලිවල', 'දෙයක්', 'කලානම්', 'වටිනවද']","['ආන්ඩුව', 'මොකුත්', 'කලේ', 'කියන', 'එවු', 'බලා', 'ගනිල්ල', 'ආන්ඩුව', 'පලක්', 'නැති', 'දේවල', 'වෙනුවෙන', 'කවදාවත්', 'ලෝකෙ', 'රට', 'ණයකලේ', 'නෙළුම', 'පොකුනු', 'නෙළුම', 'පොකුනු', 'රට', 'ණයකරපු', 'සල්ලිවල', 'දෙයක්', 'කලානම්', 'වටිනවද']","['unp', 'unp']",YES
257,"['සතියයි', 'බං', 'ඕවා', 'ඕව', 'cctv', 'camera', 'system', 'එකක්', 'දාන්']","['සතියයි', 'බං', 'ඕවා', 'ඕව', 'එකක්', 'දාන්']","['cctv', 'camera', 'system']",NO
258,"['මෙක', 'දකිද්දී', 'මට', 'හිතෙන්න', 'ඉන්දියාව', 'ඉස්සරහින්ද', 'අපි']","['මෙක', 'දකිද්දී', 'මට', 'හිතෙන්න', 'ඉන්දියාව', 'ඉස්සරහින්ද', 'අපි']",[],NO
259,"['okko', 'keli', 'galawan', 'yanawa', 'ape', 'un']",[],"['okko', 'keli', 'galawan', 'yanawa', 'ape', 'un']",NO
260,"['ඔකෙ', 'යන්නෙ', 'පරණ', 'එව්න්', 'ටිකමනෙ', 'මාස', 'තුනක්', 'යද්දී', 'කහල', 'ගොඩක්', 'තියේවි']","['ඔකෙ', 'යන්නෙ', 'පරණ', 'එව්න්', 'ටිකමනෙ', 'මාස', 'තුනක්', 'යද්දී', 'කහල', 'ගොඩක්', 'තියේවි']",[],NO
261,"['oya', 'thathwen', 'tyenne', 'eka', 'dwsaiape', 'minisunt', 'kohed', 'owge', 'wtinakamak']",[],"['oya', 'thathwen', 'tyenne', 'eka', 'dwsaiape', 'minisunt', 'kohed', 'owge', 'wtinakamak']",NO
262,"['ඉන්දියාව', 'දුම්රියන්', 'එන්න', 'එන්නම', 'අසාර්තකයි', 'ඒවම', 'ගෙන්වන්නෙ', 'මේකෙනුත්', 'කොමිස්', 'කුට්ටි', 'එන', 'නිසාද']","['ඉන්දියාව', 'දුම්රියන්', 'එන්න', 'එන්නම', 'අසාර්තකයි', 'ඒවම', 'ගෙන්වන්නෙ', 'මේකෙනුත්', 'කොමිස්', 'කුට්ටි', 'එන', 'නිසාද']",[],NO
263,"['ලංකා', 'ඉන්දියාව', 'කොලනි', 'රටවල', 'නැතිද', 'කොහොම', 'ඉන්දියාව', 'බයි', 'ඇති']","['ලංකා', 'ඉන්දියාව', 'කොලනි', 'රටවල', 'නැතිද', 'කොහොම', 'ඉන්දියාව', 'බයි', 'ඇති']",[],YES
264,"['ඔකොම', 'තිබිලා', 'අන්තිම', 'කලින්', 'එවගේ', 'බ්\u200dරේක්', 'අවුල', 'උනොත්', 'තමා', 'අවුල']","['ඔකොම', 'තිබිලා', 'අන්තිම', 'කලින්', 'එවගේ', 'බ්\u200dරේක්', 'අවුල', 'උනොත්', 'තමා', 'අවුල']",[],NO
265,"['ලංකා', 'ඕක', 'ගේන්නෙ', 'පලවෙනි', 'දවසෙම', 'ඕකේ', 'ෆෑන්', 'tv', 'ගලවන්', 'යයි']","['ලංකා', 'ඕක', 'ගේන්නෙ', 'පලවෙනි', 'දවසෙම', 'ඕකේ', 'ෆෑන්', 'ගලවන්', 'යයි']",['tv'],NO
266,"['gothrika', 'ratakata', 'me', 'wage', 'dewal', 'dunnata', 'reka', 'ganne', 'ne', 'kiyala', 'sure']",[],"['gothrika', 'ratakata', 'me', 'wage', 'dewal', 'dunnata', 'reka', 'ganne', 'ne', 'kiyala', 'sure']",YES
267,"['විදේශ', 'රටවල', 'කෝච්චි', 'වල', 'ආහාර', 'කෑම', 'ගැනීම', 'තහනම්', 'ඒකයි', 'ඒව', 'පිරිසිදුවට', 'තියෙන්න']","['විදේශ', 'රටවල', 'කෝච්චි', 'වල', 'ආහාර', 'කෑම', 'ගැනීම', 'තහනම්', 'ඒකයි', 'ඒව', 'පිරිසිදුවට', 'තියෙන්න']",[],NO
268,"['ki', 'dawasak', 'ohoma', 'lassanata', 'thiyaida']",[],"['ki', 'dawasak', 'ohoma', 'lassanata', 'thiyaida']",NO
269,"['cctv', 'gahala', 'genna', 'nathnm', 'dawsai', 'dekaii', 'okkoma', 'kala', 'daweee']",[],"['cctv', 'gahala', 'genna', 'nathnm', 'dawsai', 'dekaii', 'okkoma', 'kala', 'daweee']",NO
270,"['මේවායේ', 'ගමන්', 'කරන', 'පාවිච්චි', 'කරන', 'විදියත්', 'ලංකාවේ', 'මිනිස්සුන්', 'කියල', 'දෙන්න', 'වෙයි']","['මේවායේ', 'ගමන්', 'කරන', 'පාවිච්චි', 'කරන', 'විදියත්', 'ලංකාවේ', 'මිනිස්සුන්', 'කියල', 'දෙන්න', 'වෙයි']",[],NO
271,"['ape', 'unta', 'oke', 'yanna', 'uganna', 'wenawa', 'neth', 'nam', 'kala', 'dawi']",[],"['ape', 'unta', 'oke', 'yanna', 'uganna', 'wenawa', 'neth', 'nam', 'kala', 'dawi']",NO
272,"['විශේෂයෙන්', 'නිතර', 'දුම්රිය', 'ගමන්', 'කරනමගින්', 'සැලකිලිමත්', 'විය', 'යුතුයි', 'කරුනා', 'කරලා', 'පරෙස්සම්', 'කරන්න']","['විශේෂයෙන්', 'නිතර', 'දුම්රිය', 'ගමන්', 'කරනමගින්', 'සැලකිලිමත්', 'විය', 'යුතුයි', 'කරුනා', 'කරලා', 'පරෙස්සම්', 'කරන්න']",[],NO
273,"['ape', 'rilawu', 'tika', 'okatath', 'wade', 'deyi']",[],"['ape', 'rilawu', 'tika', 'okatath', 'wade', 'deyi']",YES
274,"['balamu', 'mekawath', 'hariyata', 'thiya', 'ganida', 'kiyalabadulle', 'train', 'eke', 'toilat', 'eken', 'eleyata', 'patta', 'chu', 'gadai']",[],"['balamu', 'mekawath', 'hariyata', 'thiya', 'ganida', 'kiyalabadulle', 'train', 'eke', 'toilat', 'eken', 'eleyata', 'patta', 'chu', 'gadai']",YES
275,"['දාපු', 'ඔස්තාර්ල', 'ඕකෙ', 'නග්ගල', 'යවන්න', 'බලන්න', 'වැඩ']","['දාපු', 'ඔස්තාර්ල', 'ඕකෙ', 'නග්ගල', 'යවන්න', 'බලන්න', 'වැඩ']",[],YES
276,"['hoda', 'wagayma', 'wanasana', 'ewungayn', 'bayraganna', 'watina', 'badu']",[],"['hoda', 'wagayma', 'wanasana', 'ewungayn', 'bayraganna', 'watina', 'badu']",NO
277,"['රත්තරන්', 'අපේක්ෂකයා', 'කියලා', 'දැනගන්න', 'දැන්ම', 'මිස්', 'කෝල්', 'එකක්', 'දෙන්න']","['රත්තරන්', 'අපේක්ෂකයා', 'කියලා', 'දැනගන්න', 'දැන්ම', 'මිස්', 'කෝල්', 'එකක්', 'දෙන්න']",[],NO
278,"['raththaran', 'newei', 'diyamanthi', 'hari', 'kamak', 'na', 'ape', 'gedara', 'chandayaka', 'watinakama', 'laksha', 'dekai']",[],"['raththaran', 'newei', 'diyamanthi', 'hari', 'kamak', 'na', 'ape', 'gedara', 'chandayaka', 'watinakama', 'laksha', 'dekai']",NO
279,"['me', 'mama', 'nemei', 'ane', 'danne', 'nadda', 'mata', 'naya', 'gahala', 'mama', 'malanea', 'unata', 'balannako', 'parcy', 'aiyata', 'kellek', 'akka', 'sapak', 'ganna', 'ona', 'unama', 'mama', 'thamai', 'set', 'karala', 'denneparcy', 'aiya', 'katha', 'kaloth', 'witharai', 'mata', 'pana', 'anne']",[],"['me', 'mama', 'nemei', 'ane', 'danne', 'nadda', 'mata', 'naya', 'gahala', 'mama', 'malanea', 'unata', 'balannako', 'parcy', 'aiyata', 'kellek', 'akka', 'sapak', 'ganna', 'ona', 'unama', 'mama', 'thamai', 'set', 'karala', 'denneparcy', 'aiya', 'katha', 'kaloth', 'witharai', 'mata', 'pana', 'anne']",NO
280,"['මංගල', 'මුදු', 'මාල', 'වළලු', 'රන්', 'අභරණ', 'ලබාගන්න', 'විශ්වාසයි', 'කල්', 'පවතියි', 'වගකීමට', 'බැඳී', 'සිටියි']","['මංගල', 'මුදු', 'මාල', 'වළලු', 'රන්', 'අභරණ', 'ලබාගන්න', 'විශ්වාසයි', 'කල්', 'පවතියි', 'වගකීමට', 'බැඳී', 'සිටියි']",[],NO
281,"['mehema', 'poster', 'gahana', 'ekeknam', 'raththaran', 'ekek', 'wenna', 'ba']",[],"['mehema', 'poster', 'gahana', 'ekeknam', 'raththaran', 'ekek', 'wenna', 'ba']",NO
282,"['බ්\u200dරෝ', 'ස්පොන්සර්', 'ගහල', 'සල්ලි', 'වැඩිවෙලාද']","['බ්\u200dරෝ', 'ස්පොන්සර්', 'ගහල', 'සල්ලි', 'වැඩිවෙලාද']",[],NO
283,"['එනකම්', 'මගබලන්', 'ඉන්නෙ', 'බන්', 'මූ', 'කිය්ලා', 'ලංකා', 'නෙමේද', 'දන්නෑ', 'හිටියෙ', 'මූ']","['එනකම්', 'මගබලන්', 'ඉන්නෙ', 'බන්', 'මූ', 'කිය්ලා', 'ලංකා', 'නෙමේද', 'දන්නෑ', 'හිටියෙ', 'මූ']",[],YES
284,"['පිරිත', 'බුදුන්', 'වහන්සේ', 'දේශනා', 'ඇත්තේ', 'සමුද්\u200dරඝෝෂ', 'විරිතට', 'අනුකූලව', 'පිරිතේ', 'අක්ෂර', 'ලියා', 'ඇත්තේ', 'අනුවමයි', 'පිරිත', 'සෙත්', 'ශක්තිය', 'ලබාගැනිම', 'ආකාරයෙන්', 'සජ්ජායනය', 'කලයුතු']","['පිරිත', 'බුදුන්', 'වහන්සේ', 'දේශනා', 'ඇත්තේ', 'සමුද්\u200dරඝෝෂ', 'විරිතට', 'අනුකූලව', 'පිරිතේ', 'අක්ෂර', 'ලියා', 'ඇත්තේ', 'අනුවමයි', 'පිරිත', 'සෙත්', 'ශක්තිය', 'ලබාගැනිම', 'ආකාරයෙන්', 'සජ්ජායනය', 'කලයුතු']",[],NO
285,"['මෝඩ', 'මිනිස්සු', 'ටික', 'මේක', 'අහල', 'තෙරුවනේ', 'ගුණ', 'කෙරෙහි', 'සිත', 'පහදවා', 'ගන්නෙ', 'නැතිව', 'තාලයයි', 'භාෂාවයි', 'වාද', 'කර', 'කර', 'ඉන්න', 'මිනිස්සු', 'කවදානම්', 'සංසාරයෙන්', 'එතෙර', 'වෙන්න', 'උත්සාහයක', 'ගනීද']","['මෝඩ', 'මිනිස්සු', 'ටික', 'මේක', 'අහල', 'තෙරුවනේ', 'ගුණ', 'කෙරෙහි', 'සිත', 'පහදවා', 'ගන්නෙ', 'නැතිව', 'තාලයයි', 'භාෂාවයි', 'වාද', 'කර', 'කර', 'ඉන්න', 'මිනිස්සු', 'කවදානම්', 'සංසාරයෙන්', 'එතෙර', 'වෙන්න', 'උත්සාහයක', 'ගනීද']",[],NO
286,"['පිස්සො', 'පිස්සු', 'කතා', 'කියයිසුනකයි', 'සුනක', 'කතා', 'කියයිනරි', 'හූ', 'කිය', 'කිය', 'නටයි', 'මහමෙව්නා', 'වාසි', 'පිරිසයට', 'සත්ව', 'කොට්ඨාසය', 'අදාලම', 'නැඅපිට', 'නරි', 'නාවන්ඩ', 'වෙලාවකුත්', 'නැඔබ', 'වහන්සේලා', 'කරන', 'දේ', 'අපි', 'මහ', 'මෙරක්', 'වගේමේ', 'ලොකු', 'ස්වාමින්වහන්සේගේ', 'යුග', 'අපේ', 'ලොකු', 'ස්වාමින්වහන්සේගෙ', 'මාර්ගයේ', 'අපි', 'යනවා', 'මේවැනි', 'පින්වත්', 'ස්වාමින්වහන්සේලා', 'මිහිමත', 'පහල']","['පිස්සො', 'පිස්සු', 'කතා', 'කියයිසුනකයි', 'සුනක', 'කතා', 'කියයිනරි', 'හූ', 'කිය', 'කිය', 'නටයි', 'මහමෙව්නා', 'වාසි', 'පිරිසයට', 'සත්ව', 'කොට්ඨාසය', 'අදාලම', 'නැඅපිට', 'නරි', 'නාවන්ඩ', 'වෙලාවකුත්', 'නැඔබ', 'වහන්සේලා', 'කරන', 'දේ', 'අපි', 'මහ', 'මෙරක්', 'වගේමේ', 'ලොකු', 'ස්වාමින්වහන්සේගේ', 'යුග', 'අපේ', 'ලොකු', 'ස්වාමින්වහන්සේගෙ', 'මාර්ගයේ', 'අපි', 'යනවා', 'මේවැනි', 'පින්වත්', 'ස්වාමින්වහන්සේලා', 'මිහිමත', 'පහල']",[],YES
